市区町村,地区名,lat,lon,位置精度,種類,時期,取引時期,面積m2,坪単価万円,m2単価円,総額円,地域,用途地域,建蔽率,容積率,最寄駅,駅距離,前面道路幅員m,土地形状,今後の利用目的
浜松市浜名区,新原,34.81485,137.78273,exact,宅地(土地),2025Q3,2025年第3四半期,45.0,11.0,32000,1500000,住宅地,調整区域,60.0,200.0,遠州小林,28,,不整形,その他
浜松市浜名区,新原,34.81485,137.78273,exact,宅地(土地),2025Q3,2025年第3四半期,980.0,1.5,4500,4500000,住宅地,調整区域,60.0,200.0,遠州芝本,23,7.0,ほぼ長方形,
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q3,2025年第3四半期,200.0,20.0,60000,12000000,住宅地,調整区域,60.0,200.0,遠州岩水寺,9,10.0,ほぼ台形,住宅
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q3,2025年第3四半期,290.0,18.0,56000,16000000,住宅地,調整区域,60.0,200.0,遠州岩水寺,4,5.5,ほぼ台形,住宅
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q3,2025年第3四半期,200.0,18.0,55000,11000000,住宅地,調整区域,60.0,200.0,遠州岩水寺,8,9.9,ほぼ台形,住宅
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q3,2025年第3四半期,1300.0,9.4,28000,38000000,住宅地,調整区域,60.0,200.0,遠州岩水寺,5,8.0,不整形,住宅
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q3,2025年第3四半期,210.0,24.0,71000,15000000,住宅地,調整区域,60.0,200.0,遠州芝本,9,6.5,長方形,住宅
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q3,2025年第3四半期,230.0,20.0,60000,14000000,住宅地,調整区域,60.0,200.0,遠州芝本,1,2.7,ほぼ長方形,住宅
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q3,2025年第3四半期,510.0,0.99,3000,1500000,住宅地,調整区域,60.0,200.0,西鹿島,7,5.0,ほぼ整形,
浜松市浜名区,於呂,34.836628,137.798691,exact,宅地(土地),2025Q3,2025年第3四半期,240.0,19.0,57000,14000000,住宅地,調整区域,60.0,200.0,西鹿島,8,5.0,長方形,住宅
浜松市浜名区,本沢合,34.81216,137.799057,exact,宅地(土地),2025Q3,2025年第3四半期,200.0,28.0,86000,17000000,住宅地,１低住専,40.0,60.0,遠州小林,5,4.0,ほぼ長方形,住宅
浜松市浜名区,東美薗,34.796207,137.803513,exact,宅地(土地),2025Q3,2025年第3四半期,170.0,26.0,80000,14000000,住宅地,１低住専,40.0,60.0,遠州小林,11,4.5,ほぼ正方形,住宅
浜松市浜名区,沼,34.792397,137.786865,exact,宅地(土地),2025Q3,2025年第3四半期,530.0,19.0,58000,31000000,住宅地,２種住居,60.0,200.0,浜北,6,6.5,不整形,住宅
浜松市浜名区,竜南,34.782349,137.818756,exact,宅地(土地),2025Q3,2025年第3四半期,190.0,8.3,25000,4800000,住宅地,調整区域,60.0,200.0,浜北,30分～60分,4.8,ほぼ長方形,その他
浜松市浜名区,細江町中川,34.806942,137.678391,exact,宅地(土地),2025Q3,2025年第3四半期,230.0,3.8,12000,2700000,住宅地,調整区域,60.0,200.0,金指,26,5.0,長方形,
浜松市浜名区,細江町中川,34.806942,137.678391,exact,宅地(土地),2025Q3,2025年第3四半期,200.0,8.6,26000,5200000,宅地見込地,調整区域,60.0,200.0,気賀,30分～60分,4.0,袋地等,
浜松市浜名区,細江町中川,34.806942,137.678391,exact,宅地(土地),2025Q3,2025年第3四半期,230.0,4.7,14000,3300000,住宅地,調整区域,60.0,200.0,気賀,30分～60分,3.9,長方形,その他
浜松市浜名区,細江町気賀,34.802845,137.632553,exact,宅地(土地),2025Q3,2025年第3四半期,220.0,10.0,30000,6700000,住宅地,１種住居,60.0,200.0,気賀,21,3.4,ほぼ長方形,住宅
浜松市浜名区,細江町気賀,34.802845,137.632553,exact,宅地(土地),2025Q3,2025年第3四半期,370.0,4.2,13000,4700000,工業地,工業,60.0,200.0,気賀,24,11.6,長方形,
浜松市浜名区,西美薗,34.80135,137.795883,exact,宅地(土地),2025Q3,2025年第3四半期,290.0,16.0,48000,14000000,住宅地,調整区域,60.0,200.0,遠州小林,13,5.5,ほぼ長方形,
浜松市浜名区,西美薗,34.80135,137.795883,exact,宅地(土地),2025Q3,2025年第3四半期,300.0,13.0,40000,12000000,住宅地,１低住専,40.0,60.0,遠州小林,9,3.0,ほぼ正方形,住宅
浜松市浜名区,西美薗,34.80135,137.795883,exact,宅地(土地),2025Q3,2025年第3四半期,210.0,18.0,55000,12000000,住宅地,１低住専,40.0,60.0,美薗中央公園,16,2.9,ほぼ長方形,住宅
浜松市浜名区,西美薗,34.80135,137.795883,exact,宅地(土地),2025Q3,2025年第3四半期,210.0,24.0,73000,16000000,住宅地,１低住専,40.0,60.0,美薗中央公園,15,3.0,ほぼ長方形,
浜松市浜名区,豊保,34.826115,137.804184,exact,宅地(土地),2025Q3,2025年第3四半期,310.0,16.0,47000,15000000,住宅地,調整区域,60.0,200.0,遠州芝本,9,4.5,ほぼ台形,住宅
浜松市浜名区,貴布祢,34.795467,137.782883,exact,宅地(土地),2025Q3,2025年第3四半期,,21.0,64000,140000000,住宅地,１種住居,60.0,200.0,浜北,8,6.7,ほぼ整形,
浜松市浜名区,貴布祢,34.795467,137.782883,exact,宅地(土地),2025Q3,2025年第3四半期,210.0,30.0,89000,19000000,住宅地,２中住専,60.0,150.0,浜北,6,3.0,ほぼ長方形,住宅
浜松市浜名区,貴布祢,34.795467,137.782883,exact,宅地(土地),2025Q3,2025年第3四半期,310.0,16.0,48000,15000000,住宅地,１低住専,50.0,100.0,美薗中央公園,9,9.0,不整形,住宅
浜松市中央区,三和町,34.704651,137.76709,exact,宅地(土地),2025Q2,2025年第2四半期,220.0,22.0,67000,15000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,4.3,ほぼ長方形,住宅
浜松市中央区,三島町,34.688896,137.745956,exact,宅地(土地),2025Q2,2025年第2四半期,260.0,8.5,26000,6700000,住宅地,工業,60.0,200.0,浜松,30分～60分,5.1,袋地等,
浜松市中央区,三島町,34.688896,137.745956,exact,宅地(土地),2025Q2,2025年第2四半期,160.0,19.0,56000,8900000,住宅地,１種住居,60.0,200.0,浜松,28,2.4,ほぼ台形,住宅
浜松市中央区,三方原町,34.781647,137.711975,exact,宅地(土地),2025Q2,2025年第2四半期,165.0,3.0,9100,1500000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,4.0,長方形,
浜松市中央区,三組町,34.708858,137.719986,exact,宅地(土地),2025Q2,2025年第2四半期,200.0,46.0,140000,28000000,住宅地,２種住居,60.0,200.0,浜松,18,5.0,不整形,住宅
浜松市中央区,三組町,34.708858,137.719986,exact,宅地(土地),2025Q2,2025年第2四半期,320.0,21.0,65000,21000000,住宅地,１中住専,60.0,200.0,浜松,20,5.0,ほぼ長方形,その他
浜松市中央区,上西町,34.723351,137.758957,exact,宅地(土地),2025Q2,2025年第2四半期,480.0,35.0,110000,51000000,住宅地,工業,60.0,200.0,浜松,30分～60分,5.2,長方形,事務所
浜松市中央区,下石田町,34.7402,137.783447,exact,宅地(土地),2025Q2,2025年第2四半期,260.0,19.0,57000,15000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,4.0,不整形,住宅
浜松市中央区,下石田町,34.7402,137.783447,exact,宅地(土地),2025Q2,2025年第2四半期,600.0,27.0,82000,49000000,住宅地,１種住居,60.0,200.0,浜松,1H30～2H,8.4,ほぼ長方形,住宅
浜松市中央区,中央,34.711075,137.73584,exact,宅地(土地),2025Q2,2025年第2四半期,65.0,95.0,290000,19000000,商業地,商業,80.0,400.0,浜松,11,25.0,長方形,その他
浜松市中央区,中島,34.705391,137.746933,exact,宅地(土地),2025Q2,2025年第2四半期,160.0,29.0,87000,14000000,住宅地,１種住居,60.0,200.0,浜松,19,5.4,長方形,住宅
浜松市中央区,中沢町,34.721622,137.728867,exact,宅地(土地),2025Q2,2025年第2四半期,160.0,26.0,78000,13000000,住宅地,２中住専,60.0,200.0,浜松,30分～60分,5.0,ほぼ長方形,住宅
浜松市中央区,中沢町,34.721622,137.728867,exact,宅地(土地),2025Q2,2025年第2四半期,185.0,46.0,140000,26000000,商業地,近隣商業,80.0,300.0,浜松,30分～60分,30.0,ほぼ長方形,事務所
浜松市中央区,中郡町,34.773895,137.77951,exact,宅地(土地),2025Q2,2025年第2四半期,190.0,13.0,40000,7500000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,4.1,ほぼ長方形,その他
浜松市中央区,中郡町,34.773895,137.77951,exact,宅地(土地),2025Q2,2025年第2四半期,230.0,12.0,37000,8500000,住宅地,調整区域,60.0,200.0,浜松,2H～,4.4,長方形,住宅
浜松市中央区,中郡町,34.773895,137.77951,exact,宅地(土地),2025Q2,2025年第2四半期,200.0,13.0,38000,7500000,住宅地,調整区域,60.0,200.0,浜松,2H～,8.0,ほぼ長方形,その他
浜松市中央区,中郡町,34.773895,137.77951,exact,宅地(土地),2025Q2,2025年第2四半期,200.0,5.7,17000,3500000,住宅地,調整区域,60.0,200.0,浜松,2H～,25.0,ほぼ長方形,
浜松市中央区,住吉,34.728344,137.724762,exact,宅地(土地),2025Q2,2025年第2四半期,340.0,22.0,68000,23000000,住宅地,２中住専,60.0,200.0,浜松,30分～60分,3.7,不整形,住宅
浜松市中央区,住吉,34.728344,137.724762,exact,宅地(土地),2025Q2,2025年第2四半期,150.0,37.0,110000,17000000,商業地,近隣商業,80.0,300.0,浜松,30分～60分,10.8,台形,その他
浜松市中央区,入野町,34.701485,137.682983,exact,宅地(土地),2025Q2,2025年第2四半期,150.0,36.0,110000,16000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,,ほぼ整形,住宅
浜松市中央区,入野町,34.701485,137.682983,exact,宅地(土地),2025Q2,2025年第2四半期,195.0,26.0,79000,15000000,住宅地,１中住専,60.0,200.0,浜松,1H～1H30,7.4,ほぼ長方形,住宅
浜松市中央区,入野町,34.701485,137.682983,exact,宅地(土地),2025Q2,2025年第2四半期,165.0,34.0,100000,17000000,住宅地,１中住専,60.0,200.0,浜松,1H～1H30,6.0,ほぼ長方形,住宅
浜松市中央区,八幡町,34.715309,137.735886,exact,宅地(土地),2025Q2,2025年第2四半期,410.0,60.0,180000,75000000,商業地,商業,80.0,500.0,浜松,14,6.0,不整形,住宅
浜松市中央区,初生町,34.764103,137.727509,exact,宅地(土地),2025Q2,2025年第2四半期,500.0,20.0,61000,30000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,5.6,長方形,
浜松市中央区,初生町,34.764103,137.727509,exact,宅地(土地),2025Q2,2025年第2四半期,280.0,17.0,51000,14000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,4.3,袋地等,その他
浜松市中央区,初生町,34.764103,137.727509,exact,宅地(土地),2025Q2,2025年第2四半期,270.0,11.0,34000,9000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,4.0,不整形,その他
浜松市中央区,初生町,34.764103,137.727509,exact,宅地(土地),2025Q2,2025年第2四半期,400.0,30.0,90000,36000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,7.2,長方形,
浜松市中央区,初生町,34.764103,137.727509,exact,宅地(土地),2025Q2,2025年第2四半期,290.0,19.0,58000,17000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,5.6,不整形,住宅
浜松市中央区,初生町,34.764103,137.727509,exact,宅地(土地),2025Q2,2025年第2四半期,480.0,9.3,28000,14000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,5.0,袋地等,
浜松市中央区,利町,34.706051,137.726013,exact,宅地(土地),2025Q2,2025年第2四半期,120.0,42.0,130000,15000000,住宅地,近隣商業,80.0,300.0,浜松,16,7.9,長方形,その他
浜松市中央区,北寺島町,34.703026,137.74295,exact,宅地(土地),2025Q2,2025年第2四半期,100.0,28.0,86000,8500000,住宅地,近隣商業,80.0,300.0,浜松,8,3.0,ほぼ長方形,住宅
浜松市中央区,十軒町,34.730904,137.745529,exact,宅地(土地),2025Q2,2025年第2四半期,250.0,31.0,95000,24000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,6.0,長方形,住宅
浜松市中央区,半田山,34.768318,137.743042,exact,宅地(土地),2025Q2,2025年第2四半期,195.0,34.0,100000,20000000,住宅地,１中住専,60.0,200.0,浜松,1H30～2H,6.0,長方形,住宅
浜松市中央区,半田山,34.768318,137.743042,exact,宅地(土地),2025Q2,2025年第2四半期,185.0,30.0,91000,17000000,住宅地,１中住専,60.0,200.0,浜松,1H30～2H,6.0,ほぼ長方形,住宅
浜松市中央区,原島町,34.729496,137.769043,exact,宅地(土地),2025Q2,2025年第2四半期,180.0,35.0,110000,19000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,6.0,長方形,その他
浜松市中央区,古人見町,34.723663,137.628952,exact,宅地(土地),2025Q2,2025年第2四半期,230.0,20.0,61000,14000000,住宅地,調整区域,60.0,200.0,浜松,2H～,6.0,長方形,住宅
浜松市中央区,向宿,34.707256,137.751694,exact,宅地(土地),2025Q2,2025年第2四半期,130.0,26.0,77000,10000000,商業地,近隣商業,80.0,200.0,浜松,19,9.6,ほぼ長方形,住宅
浜松市中央区,向宿,34.707256,137.751694,exact,宅地(土地),2025Q2,2025年第2四半期,130.0,25.0,76000,10000000,商業地,近隣商業,80.0,200.0,浜松,19,9.6,ほぼ長方形,住宅
浜松市中央区,和合北,34.736572,137.72084,exact,宅地(土地),2025Q2,2025年第2四半期,270.0,20.0,59000,16000000,住宅地,１中住専,60.0,200.0,浜松,1H～1H30,7.5,長方形,住宅
浜松市中央区,和合北,34.736572,137.72084,exact,宅地(土地),2025Q2,2025年第2四半期,670.0,27.0,81000,54000000,住宅地,１中住専,60.0,200.0,浜松,1H～1H30,4.0,長方形,住宅
浜松市中央区,坪井町,34.684757,137.647446,exact,宅地(土地),2025Q2,2025年第2四半期,560.0,12.0,36000,20000000,住宅地,１種住居,60.0,200.0,浜松,1H30～2H,4.0,ほぼ長方形,その他
浜松市中央区,城北,34.719688,137.723587,exact,宅地(土地),2025Q2,2025年第2四半期,125.0,30.0,90000,11000000,住宅地,２中住専,60.0,200.0,浜松,30分～60分,5.0,長方形,住宅
浜松市中央区,増楽町,34.690418,137.692596,exact,宅地(土地),2025Q2,2025年第2四半期,1200.0,9.2,28000,33000000,住宅地,調整区域,60.0,200.0,浜松,30分～60分,7.6,ほぼ長方形,住宅
浜松市中央区,大島町,34.761375,137.781281,exact,宅地(土地),2025Q2,2025年第2四半期,350.0,15.0,47000,16000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,7.1,袋地等,住宅
浜松市中央区,大蒲町,34.714752,137.767471,exact,宅地(土地),2025Q2,2025年第2四半期,170.0,30.0,92000,16000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,6.0,不整形,住宅
浜松市中央区,大蒲町,34.714752,137.767471,exact,宅地(土地),2025Q2,2025年第2四半期,790.0,24.0,71000,57000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,6.1,ほぼ正方形,その他
浜松市中央区,大蒲町,34.714752,137.767471,exact,宅地(土地),2025Q2,2025年第2四半期,240.0,26.0,80000,19000000,宅地見込地,工業,60.0,200.0,浜松,30分～60分,5.8,ほぼ台形,住宅
浜松市中央区,安新町,34.728718,137.788284,exact,宅地(土地),2025Q2,2025年第2四半期,170.0,25.0,75000,13000000,住宅地,１種住居,60.0,200.0,浜松,1H～1H30,7.1,長方形,住宅
浜松市中央区,安松町,34.697422,137.770172,exact,宅地(土地),2025Q2,2025年第2四半期,165.0,12.0,37000,6100000,住宅地,２中住専,60.0,200.0,浜松,30分～60分,7.8,ほぼ長方形,住宅
浜松市中央区,宮竹町,34.719784,137.763123,exact,宅地(土地),2025Q2,2025年第2四半期,410.0,16.0,49000,20000000,商業地,１種住居,60.0,200.0,浜松,30分～60分,,台形,
浜松市中央区,富塚町,34.726589,137.700714,exact,宅地(土地),2025Q2,2025年第2四半期,140.0,1.1,3200,450000,住宅地,調整区域,60.0,200.0,浜松,1H～1H30,,不整形,その他
浜松市中央区,富塚町,34.726589,137.700714,exact,宅地(土地),2025Q2,2025年第2四半期,220.0,33.0,98000,22000000,住宅地,１低住専,50.0,80.0,浜松,30分～60分,4.0,ほぼ長方形,住宅
浜松市中央区,富塚町,34.726589,137.700714,exact,宅地(土地),2025Q2,2025年第2四半期,230.0,26.0,78000,18000000,住宅地,１低住専,50.0,80.0,浜松,1H～1H30,8.0,長方形,住宅
浜松市中央区,富塚町,34.726589,137.700714,exact,宅地(土地),2025Q2,2025年第2四半期,250.0,36.0,110000,27000000,住宅地,１低住専,50.0,80.0,浜松,1H～1H30,6.0,長方形,住宅
浜松市中央区,富塚町,34.726589,137.700714,exact,宅地(土地),2025Q2,2025年第2四半期,185.0,29.0,87000,16000000,住宅地,１低住専,,,浜松,30分～60分,6.0,ほぼ正方形,住宅
浜松市中央区,寺島町,34.698948,137.738113,exact,宅地(土地),2025Q2,2025年第2四半期,70.0,43.0,130000,9400000,商業地,近隣商業,80.0,300.0,浜松,8,8.0,長方形,その他
浜松市中央区,寺脇町,34.678551,137.748581,exact,宅地(土地),2025Q2,2025年第2四半期,230.0,11.0,35000,8000000,住宅地,調整区域,60.0,200.0,浜松,30分～60分,5.3,不整形,住宅
浜松市中央区,小池町,34.747826,137.758209,exact,宅地(土地),2025Q2,2025年第2四半期,200.0,22.0,67000,14000000,住宅地,１種住居,60.0,200.0,浜松,1H～1H30,5.4,台形,倉庫
浜松市中央区,小池町,34.747826,137.758209,exact,宅地(土地),2025Q2,2025年第2四半期,270.0,9.9,30000,8000000,住宅地,調整区域,60.0,200.0,浜松,1H～1H30,6.0,長方形,住宅
浜松市中央区,小豆餅,34.753941,137.724457,exact,宅地(土地),2025Q2,2025年第2四半期,100.0,15.0,45000,4500000,住宅地,準工業,60.0,200.0,浜松,1H～1H30,3.0,ほぼ正方形,その他
浜松市中央区,山手町,34.708199,137.705322,exact,宅地(土地),2025Q2,2025年第2四半期,240.0,60.0,180000,44000000,住宅地,１中住専,60.0,200.0,浜松,30分～60分,6.0,長方形,
浜松市中央区,市野町,34.748096,137.77211,exact,宅地(土地),2025Q2,2025年第2四半期,300.0,9.1,27000,8200000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,5.2,不整形,
浜松市中央区,布橋,34.719868,137.720322,exact,宅地(土地),2025Q2,2025年第2四半期,320.0,57.0,170000,55000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,5.4,ほぼ長方形,住宅
浜松市中央区,幸,34.739864,137.725037,exact,宅地(土地),2025Q2,2025年第2四半期,540.0,24.0,73000,39000000,住宅地,１低住専,40.0,60.0,浜松,1H～1H30,6.0,ほぼ台形,住宅
浜松市中央区,広沢,34.715424,137.717972,exact,宅地(土地),2025Q2,2025年第2四半期,270.0,60.0,180000,48000000,住宅地,１中住専,60.0,200.0,浜松,30分～60分,16.0,長方形,住宅
浜松市中央区,広沢,34.715424,137.717972,exact,宅地(土地),2025Q2,2025年第2四半期,390.0,42.0,130000,49000000,住宅地,１種住居,60.0,200.0,浜松,29,12.4,長方形,倉庫
浜松市中央区,志都呂町,34.702263,137.653748,exact,宅地(土地),2025Q2,2025年第2四半期,170.0,36.0,110000,19000000,住宅地,１中住専,60.0,200.0,浜松,1H30～2H,5.2,ほぼ長方形,住宅
浜松市中央区,文丘町,34.726376,137.714798,exact,宅地(土地),2025Q2,2025年第2四半期,165.0,31.0,94000,15000000,住宅地,１中住専,60.0,200.0,浜松,30分～60分,6.0,長方形,住宅
浜松市中央区,早出町,34.733162,137.749298,exact,宅地(土地),2025Q2,2025年第2四半期,170.0,43.0,130000,22000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,4.0,正方形,住宅
浜松市中央区,曳馬,34.72805,137.738464,exact,宅地(土地),2025Q2,2025年第2四半期,150.0,49.0,150000,22000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,4.8,長方形,住宅
浜松市中央区,曳馬,34.72805,137.738464,exact,宅地(土地),2025Q2,2025年第2四半期,340.0,41.0,120000,43000000,商業地,１種住居,60.0,200.0,浜松,30分～60分,6.6,長方形,住宅
浜松市中央区,曳馬,34.72805,137.738464,exact,宅地(土地),2025Q2,2025年第2四半期,410.0,45.0,140000,57000000,商業地,１種住居,60.0,200.0,浜松,30分～60分,7.2,長方形,
浜松市中央区,有玉北町,34.767532,137.753937,exact,宅地(土地),2025Q2,2025年第2四半期,330.0,19.0,57000,19000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,4.8,不整形,住宅
浜松市中央区,有玉北町,34.767532,137.753937,exact,宅地(土地),2025Q2,2025年第2四半期,410.0,20.0,61000,25000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,4.2,ほぼ台形,住宅
浜松市中央区,有玉南町,34.752777,137.749146,exact,宅地(土地),2025Q2,2025年第2四半期,200.0,4.0,12000,2400000,住宅地,調整区域,60.0,200.0,浜松,1H～1H30,8.6,ほぼ長方形,
浜松市中央区,本郷町,34.697372,137.762314,exact,宅地(土地),2025Q2,2025年第2四半期,290.0,25.0,77000,22000000,住宅地,２中住専,60.0,200.0,浜松,30分～60分,8.0,長方形,住宅
浜松市中央区,本郷町,34.697372,137.762314,exact,宅地(土地),2025Q2,2025年第2四半期,260.0,16.0,50000,13000000,住宅地,２中住専,60.0,200.0,浜松,30分～60分,8.0,ほぼ長方形,住宅
浜松市中央区,村櫛町,34.734631,137.59465,exact,宅地(土地),2025Q2,2025年第2四半期,280.0,6.9,21000,5800000,住宅地,１種住居,60.0,200.0,浜松,2H～,6.9,ほぼ長方形,住宅
浜松市中央区,村櫛町,34.734631,137.59465,exact,宅地(土地),2025Q2,2025年第2四半期,290.0,9.6,29000,8500000,住宅地,１種住居,60.0,200.0,浜松,2H～,5.3,不整形,住宅
浜松市中央区,東三方町,34.77961,137.73024,exact,宅地(土地),2025Q2,2025年第2四半期,,8.8,27000,220000000,工業地,調整区域,60.0,200.0,浜松,2H～,8.0,不整形,
浜松市中央区,東町,34.679958,137.782974,exact,宅地(土地),2025Q2,2025年第2四半期,330.0,15.0,45000,15000000,住宅地,調整区域,60.0,200.0,浜松,1H～1H30,3.8,長方形,住宅
浜松市中央区,松城町,34.711269,137.723373,exact,宅地(土地),2025Q2,2025年第2四半期,90.0,18.0,55000,5000000,住宅地,２種住居,60.0,200.0,浜松,20,4.0,不整形,住宅
浜松市中央区,根洗町,34.79678,137.704224,exact,宅地(土地),2025Q2,2025年第2四半期,910.0,12.0,36000,33000000,住宅地,調整区域,60.0,200.0,浜松,2H～,9.0,不整形,住宅
浜松市中央区,楊子町,34.693932,137.746124,exact,宅地(土地),2025Q2,2025年第2四半期,165.0,29.0,87000,15000000,住宅地,１種住居,60.0,200.0,浜松,25,5.3,ほぼ台形,住宅
浜松市中央区,泉,34.739109,137.721542,exact,宅地(土地),2025Q2,2025年第2四半期,135.0,25.0,75000,10000000,住宅地,１中住専,60.0,200.0,浜松,1H～1H30,4.0,ほぼ正方形,
浜松市中央区,流通元町,34.744507,137.789444,exact,宅地(土地),2025Q2,2025年第2四半期,390.0,27.0,82000,32000000,工業地,準工業,60.0,200.0,浜松,1H30～2H,6.3,ほぼ台形,
浜松市中央区,浅田町,34.694942,137.733429,exact,宅地(土地),2025Q2,2025年第2四半期,160.0,25.0,77000,12000000,住宅地,１種住居,60.0,200.0,浜松,15,3.8,ほぼ長方形,住宅
浜松市中央区,湖東町,34.759209,137.674332,exact,宅地(土地),2025Q2,2025年第2四半期,,0.18,550,1200000,住宅地,調整区域,60.0,200.0,浜松,2H～,6.0,不整形,その他
浜松市中央区,田町,34.708363,137.730972,exact,宅地(土地),2025Q2,2025年第2四半期,210.0,96.0,290000,60000000,商業地,商業,80.0,600.0,浜松,8,6.0,長方形,その他
浜松市中央区,田町,34.708363,137.730972,exact,宅地(土地),2025Q2,2025年第2四半期,300.0,55.0,170000,50000000,商業地,商業,80.0,600.0,浜松,11,25.0,長方形,その他
浜松市中央区,砂山町,34.7019,137.734604,exact,宅地(土地),2025Q2,2025年第2四半期,105.0,35.0,110000,11000000,商業地,商業,80.0,500.0,浜松,4,20.4,長方形,住宅
浜松市中央区,砂山町,34.7019,137.734604,exact,宅地(土地),2025Q2,2025年第2四半期,125.0,67.0,200000,26000000,商業地,商業,80.0,500.0,浜松,4,5.9,台形,その他
浜松市中央区,神ケ谷町,34.723148,137.678253,exact,宅地(土地),2025Q2,2025年第2四半期,700.0,1.4,4300,3000000,住宅地,調整区域,60.0,200.0,浜松,1H30～2H,10.6,不整形,
浜松市中央区,神田町,34.686474,137.721649,exact,宅地(土地),2025Q2,2025年第2四半期,,9.5,29000,60000000,住宅地,調整区域,60.0,200.0,浜松,30分～60分,4.2,ほぼ長方形,その他
浜松市中央区,笠井新田町,34.76334,137.788437,exact,宅地(土地),2025Q2,2025年第2四半期,230.0,22.0,67000,15000000,住宅地,調整区域,60.0,200.0,浜松,2H～,4.5,ほぼ台形,住宅
浜松市中央区,笠井新田町,34.76334,137.788437,exact,宅地(土地),2025Q2,2025年第2四半期,1300.0,7.3,22000,28000000,住宅地,調整区域,60.0,200.0,浜松,2H～,5.5,ほぼ台形,
浜松市中央区,笠井町,34.768265,137.795425,exact,宅地(土地),2025Q2,2025年第2四半期,260.0,10.0,30000,8000000,商業地,近隣商業,80.0,300.0,浜松,2H～,8.6,不整形,その他
浜松市中央区,笠井町,34.768265,137.795425,exact,宅地(土地),2025Q2,2025年第2四半期,300.0,17.0,52000,16000000,商業地,近隣商業,80.0,300.0,浜松,2H～,8.7,台形,住宅
浜松市中央区,笠井町,34.768265,137.795425,exact,宅地(土地),2025Q2,2025年第2四半期,165.0,27.0,82000,14000000,住宅地,１種住居,60.0,200.0,浜松,2H～,5.0,ほぼ長方形,住宅
浜松市中央区,篠原町,34.68391,137.6642,exact,宅地(土地),2025Q2,2025年第2四半期,210.0,20.0,62000,13000000,住宅地,工業,60.0,200.0,浜松,1H～1H30,4.2,長方形,住宅
浜松市中央区,篠原町,34.68391,137.6642,exact,宅地(土地),2025Q2,2025年第2四半期,440.0,12.0,38000,17000000,住宅地,１種住居,60.0,200.0,浜松,1H30～2H,5.9,長方形,住宅
浜松市中央区,篠原町,34.68391,137.6642,exact,宅地(土地),2025Q2,2025年第2四半期,800.0,11.0,32000,26000000,住宅地,１種住居,60.0,200.0,浜松,1H30～2H,3.1,ほぼ正方形,住宅
浜松市中央区,細島町,34.722733,137.749985,exact,宅地(土地),2025Q2,2025年第2四半期,45.0,21.0,63000,3000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,4.9,長方形,その他
浜松市中央区,舞阪町舞阪,34.687244,137.615387,exact,宅地(土地),2025Q2,2025年第2四半期,550.0,7.2,22000,12000000,住宅地,２種住居,60.0,200.0,浜松,2H～,6.0,ほぼ長方形,住宅
浜松市中央区,芳川町,34.688332,137.765656,exact,宅地(土地),2025Q2,2025年第2四半期,190.0,24.0,71000,13000000,住宅地,１種住居,60.0,200.0,浜松,30分～60分,5.0,ほぼ正方形,その他
浜松市中央区,葵西,34.765339,137.714066,exact,宅地(土地),2025Q2,2025年第2四半期,115.0,22.0,67000,7700000,商業地,２種住居,60.0,200.0,浜松,1H30～2H,12.4,ほぼ長方形,
浜松市中央区,葵西,34.765339,137.714066,exact,宅地(土地),2025Q2,2025年第2四半期,165.0,31.0,93000,15000000,住宅地,１種住居,60.0,200.0,浜松,1H30～2H,3.6,長方形,住宅
